# step  t  vx_mean  vy_mean  vmag_mean
31600 3.16000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31700 3.17000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31800 3.18000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
31900 3.19000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32000 3.20000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32100 3.21000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32200 3.22000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32300 3.23000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32400 3.24000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32500 3.25000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32600 3.26000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32700 3.27000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32800 3.28000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
32900 3.29000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33000 3.30000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33100 3.31000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33200 3.32000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33300 3.33000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33400 3.34000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33500 3.35000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33600 3.36000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33700 3.37000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33800 3.38000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
33900 3.39000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34000 3.40000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34100 3.41000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34200 3.42000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34300 3.43000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34400 3.44000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34500 3.45000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34600 3.46000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34700 3.47000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34800 3.48000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
34900 3.49000000e+03 -7.40283076e-06 5.24070811e-06 9.07011162e-06
